HCO_ID,Sales,Units,Rank,Sales_Share,Cumulative_Sales_Share,Province,Region,HCO_Type,HCO_Tier
HCO0906,110107137.0,33.0,1764,0.00017333211072183215,0.9719060468228686,Hung Yen,North,Vax Center,Tier 3
HCO1230,110002281.0,27.0,1765,0.00017316704502039765,0.972079213867889,Kien Giang,South,Vax Center,Tier 3
HCO0965,109024909.0,33.0,1766,0.00017162845309678403,0.9722508423209858,Long An,South,Vax Center,Tier 3
HCO0675,109022091.0,33.0,1767,0.00017162401696392904,0.9724224663379497,Vinh Phuc,North,Vax Center,Tier 3
HCO0320,108950626.0,32.0,1768,0.00017151151581613574,0.9725939778537659,Quang Ninh,North,Vax Center,Tier 3
HCO1307,108864735.0,29.0,1769,0.00017137630506842543,0.9727653541588344,Hung Yen,North,Vax Center,Tier 3
HCO1866,108490986.0,32.0,1770,0.0001707879444515276,0.9729361421032859,Hung Yen,North,Vax Center,Tier 3
HCO1649,108235997.0,30.0,1771,0.0001703865373966802,0.9731065286406826,Ho Chi Minh City,South,Vax Center,Tier 3
HCO0586,108012203.0,33.0,1772,0.00017003423792324207,0.9732765628786059,Lam Dong,South,Vax Center,Tier 2
HCO0470,107734795.0,29.0,1773,0.00016959753858220732,0.9734461604171881,Quang Tri,Central,Vax Center,Tier 3
HCO1908,107615730.0,32.0,1774,0.0001694101048851247,0.9736155705220733,Quang Ngai,Central,Vax Center,Tier 3
HCO0080,107542338.0,32.0,1775,0.00016929457022845572,0.9737848650923017,Long An,South,Vax Center,Tier 3
HCO1289,107355888.0,29.0,1776,0.00016900105817351885,0.9739538661504752,Lam Dong,South,Vax Center,Tier 3
HCO0445,107336281.0,28.0,1777,0.00016897019257490717,0.9741228363430501,Vinh Phuc,North,Vax Center,Tier 3
HCO0484,107196900.0,31.0,1778,0.00016875077716203962,0.9742915871202121,Vinh Phuc,North,Vax Center,Tier 3
HCO0744,107081566.0,31.0,1779,0.00016856921685448216,0.9744601563370666,Ho Chi Minh City,South,Vax Center,Tier 3
HCO0911,107043596.0,30.0,1780,0.00016850944397850493,0.9746286657810451,Vinh Phuc,North,Vax Center,Tier 3
HCO1640,106904085.0,29.0,1781,0.00016828982391791874,0.974796955604963,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1871,106579707.0,31.0,1782,0.0001677791837819235,0.974964734788745,Da Nang,Central,Vax Center,Tier 3
HCO0043,106476520.0,29.0,1783,0.0001676167454423538,0.9751323515341873,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1716,106441606.0,30.0,1784,0.000167561783361978,0.9752999133175493,Quang Ngai,Central,Vax Center,Tier 3
HCO0233,106376990.0,31.0,1785,0.00016746006400053095,0.9754673733815498,Nam Dinh,North,Vax Center,Tier 3
HCO0848,106326642.0,30.0,1786,0.00016738080551331207,0.975634754187063,Ninh Binh,North,Vax Center,Tier 3
HCO0287,106282884.0,28.0,1787,0.00016731192109121538,0.9758020661081542,Nghe An,Central,Vax Center,Tier 3
HCO1445,106169206.0,32.0,1788,0.00016713296768075084,0.975969199075835,Quang Tri,Central,Vax Center,Tier 3
HCO1652,105990696.0,28.0,1789,0.00016685195487878366,0.9761360510307138,Binh Duong,South,Vax Center,Tier 3
HCO1382,105954783.0,31.0,1790,0.00016679542015940073,0.9763028464508732,Kien Giang,South,Vax Center,Tier 3
HCO1387,105603324.0,30.0,1791,0.0001662421487551848,0.9764690885996283,Hue,Central,Vax Center,Tier 3
HCO1020,105561182.0,30.0,1792,0.00016617580826165223,0.97663526440789,Thai Nguyen,North,Vax Center,Tier 3
HCO1878,105255029.0,29.0,1793,0.0001656938581615981,0.9768009582660515,Quang Ninh,North,Vax Center,Tier 3
HCO0210,104655637.0,29.0,1794,0.0001647502873510177,0.9769657085534025,Quang Ninh,North,Hospital,Tier 3
HCO1885,104565928.0,30.0,1795,0.00016460906625723206,0.9771303176196597,Bac Ninh,North,Vax Center,Tier 3
HCO0406,103732046.0,28.0,1796,0.00016329635818860847,0.9772936139778483,Hung Yen,North,Vax Center,Tier 3
HCO1822,103469192.0,33.0,1797,0.0001628825699467829,0.9774564965477951,Long An,South,Vax Center,Tier 3
HCO1739,103368393.0,30.0,1798,0.00016272389082838342,0.9776192204386235,Bac Ninh,North,Vax Center,Tier 3
HCO0496,103251065.0,28.0,1799,0.00016253919153966456,0.9777817596301631,Thanh Hoa,Central,Vax Center,Tier 3
HCO0373,103016932.0,30.0,1800,0.00016217061627574108,0.9779439302464389,Dong Nai,South,Vax Center,Tier 3
HCO1035,103007948.0,29.0,1801,0.00016215647354416931,0.978106086719983,Ninh Binh,North,Vax Center,Tier 3
HCO0815,102587204.0,26.0,1802,0.0001614941327769805,0.97826758085276,Quang Ninh,North,Vax Center,Tier 3
HCO0281,102479768.0,27.0,1803,0.00016132500560543745,0.9784289058583654,Quang Binh,Central,Vax Center,Tier 3
HCO1027,102296172.0,31.0,1804,0.0001610359863550315,0.9785899418447205,Long An,South,Vax Center,Tier 3
HCO1915,102273551.0,28.0,1805,0.00016100037607777364,0.9787509422207983,Binh Duong,South,Vax Center,Tier 3
HCO1077,102229644.0,28.0,1806,0.00016093125709790713,0.9789118734778962,Bac Ninh,North,Vax Center,Tier 3
HCO1436,102089902.0,29.0,1807,0.00016071127339406703,0.9790725847512903,Binh Dinh,Central,Vax Center,Tier 3
HCO0241,101871641.0,30.0,1808,0.00016036768404237715,0.9792329524353327,Hai Phong,North,Vax Center,Tier 3
HCO1581,101840628.0,31.0,1809,0.000160318862967774,0.9793932712983004,Thai Nguyen,North,Vax Center,Tier 3
HCO1967,101743613.0,31.0,1810,0.0001601661406722004,0.9795534374389726,Vinh Phuc,North,Vax Center,Tier 3
HCO0755,101659125.0,30.0,1811,0.00016003313854563828,0.9797134705775182,Kien Giang,South,Vax Center,Tier 3
HCO0349,101643356.0,27.0,1812,0.00016000831477736634,0.9798734788922956,Nghe An,Central,Vax Center,Tier 3
HCO0130,101380492.0,27.0,1813,0.0001595945107934086,0.980033073403089,Dong Nai,South,Vax Center,Tier 3
HCO0102,100038237.0,32.0,1814,0.00015748151522730887,0.9801905549183163,Long An,South,Vax Center,Tier 3
HCO0717,99988537.0,31.0,1815,0.0001574032768302568,0.9803479581951465,Ninh Binh,North,Vax Center,Tier 2
HCO0523,99963865.0,30.0,1816,0.00015736443784168398,0.9805053226329882,Hung Yen,North,Vax Center,Tier 3
HCO0932,99674291.0,29.0,1817,0.00015690858662261028,0.9806622312196108,Ha Tinh,Central,Vax Center,Tier 3
HCO0553,99130178.0,32.0,1818,0.00015605203674463834,0.9808182832563554,Quang Ninh,North,Vax Center,Tier 3
HCO0149,99001027.0,29.0,1819,0.0001558487255330151,0.9809741319818884,Ba Ria - Vung Tau,South,Vax Center,Tier 3
HCO1980,98932726.0,28.0,1820,0.00015574120519585102,0.9811298731870843,Khanh Hoa,South,Vax Center,Tier 3
HCO0774,98449331.0,28.0,1821,0.00015498023839619318,0.9812848534254806,Quang Nam,Central,Vax Center,Tier 3
HCO0883,98355926.0,30.0,1822,0.00015483319901034507,0.9814396866244909,Long An,South,Vax Center,Tier 3
HCO0858,98214373.0,32.0,1823,0.00015461036440636287,0.9815942969888972,Bac Ninh,North,Vax Center,Tier 3
HCO0899,98192580.0,28.0,1824,0.0001545760575776515,0.9817488730464748,Quang Nam,Central,Vax Center,Tier 3
HCO1227,97419603.0,27.0,1825,0.00015335922696521417,0.9819022322734401,Dong Nai,South,Vax Center,Tier 3
HCO1757,96651745.0,27.0,1826,0.0001521504547502519,0.9820543827281903,Ninh Binh,North,Vax Center,Tier 3
HCO1662,96210327.0,28.0,1827,0.00015145556869894524,0.9822058382968893,Long An,South,Vax Center,Tier 3
HCO1165,96126442.0,29.0,1828,0.00015132351582295502,0.9823571618127123,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1906,95751489.0,25.0,1829,0.00015073325985333986,0.9825078950725656,Quang Ninh,North,Vax Center,Tier 3
HCO0951,95583383.0,27.0,1830,0.00015046862516571735,0.9826583636977314,Kien Giang,South,Vax Center,Tier 3
HCO0808,95391009.0,28.0,1831,0.00015016578747166303,0.982808529485203,Kien Giang,South,Hospital,Tier 3
HCO0488,95288792.0,27.0,1832,0.0001500048761189171,0.982958534361322,Lam Dong,South,Vax Center,Tier 3
HCO0757,95254856.0,29.0,1833,0.00014995145361907083,0.983108485814941,Binh Duong,South,Vax Center,Tier 3
HCO0269,94469433.0,25.0,1834,0.00014871503034889286,0.9832572008452899,Dong Nai,South,Vax Center,Tier 3
HCO0931,93516475.0,23.0,1835,0.0001472148712668412,0.9834044157165567,Hue,Central,Vax Center,Tier 3
HCO0953,93353720.0,26.0,1836,0.00014695866019416085,0.9835513743767509,Lam Dong,South,Vax Center,Tier 3
HCO0262,93197964.0,25.0,1837,0.00014671346703980982,0.9836980878437906,Hai Phong,North,Vax Center,Tier 3
HCO0978,93127014.0,27.0,1838,0.000146601776611825,0.9838446896204025,Ninh Binh,North,Vax Center,Tier 3
HCO1494,93068081.0,26.0,1839,0.0001465090035041093,0.9839911986239066,Dong Nai,South,Vax Center,Tier 3
HCO0615,93065055.0,26.0,1840,0.00014650423993490448,0.9841377028638415,Quang Ngai,Central,Vax Center,Tier 3
HCO0067,93045866.0,24.0,1841,0.00014647403235741892,0.984284176896199,Thanh Hoa,Central,Vax Center,Tier 3
HCO0147,92872511.0,27.0,1842,0.0001462011346246027,0.9844303780308236,Ha Tinh,Central,Vax Center,Tier 3
HCO0542,92576231.0,27.0,1843,0.00014573472673167325,0.9845761127575552,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1633,92521792.0,27.0,1844,0.00014564902813816985,0.9847217617856934,Dong Nai,South,Vax Center,Tier 3
HCO0033,92484340.0,27.0,1845,0.00014559007070464078,0.9848673518563981,Da Nang,Central,Vax Center,Tier 3
HCO0314,92445280.0,24.0,1846,0.00014552858193625336,0.9850128804383343,Quang Nam,Central,Vax Center,Tier 3
HCO0299,92390892.0,26.0,1847,0.0001454429636276242,0.985158323401962,Quang Ngai,Central,Vax Center,Tier 3
HCO0285,92370049.0,26.0,1848,0.00014541015230147217,0.9853037335542635,Thanh Hoa,Central,Vax Center,Tier 3
HCO1272,92277372.0,29.0,1849,0.00014526425894284848,0.9854489978132064,Da Nang,Central,Vax Center,Tier 3
HCO0137,91963470.0,25.0,1850,0.00014477011026454978,0.985593767923471,Binh Duong,South,Hospital,Tier 3
HCO0460,91356533.0,24.0,1851,0.0001438146620152217,0.9857375825854862,Da Nang,Central,Vax Center,Tier 3
HCO1678,91062383.0,29.0,1852,0.00014335160719645162,0.9858809341926826,Nghe An,Central,Vax Center,Tier 3
HCO1443,90943687.0,26.0,1853,0.0001431647543840473,0.9860240989470667,Quang Ninh,North,Hospital,Tier 3
HCO0550,90866412.0,26.0,1854,0.00014304310705744367,0.9861671420541241,Ninh Binh,North,Vax Center,Tier 3
HCO0700,90285477.0,24.0,1855,0.0001421285915002715,0.9863092706456245,Quang Tri,Central,Vax Center,Tier 3
HCO0946,88912639.0,26.0,1856,0.0001399674517712534,0.9864492380973957,Quang Ngai,Central,Vax Center,Tier 3
HCO1233,88562596.0,25.0,1857,0.00013941640945295752,0.9865886545068486,Ninh Binh,North,Vax Center,Tier 3
HCO1751,88454393.0,23.0,1858,0.00013924607485987447,0.9867279005817085,Hung Yen,North,Vax Center,Tier 3
HCO0680,87838802.0,24.0,1859,0.00013827700336933735,0.9868661775850778,Quang Binh,Central,Vax Center,Tier 3
HCO0768,87659683.0,26.0,1860,0.00013799503187151898,0.9870041726169493,Hai Duong,North,Vax Center,Tier 3
HCO1012,87469672.0,25.0,1861,0.00013769591404330439,0.9871418685309926,Binh Dinh,Central,Vax Center,Tier 3
HCO1522,87400509.0,25.0,1862,0.00013758703673434435,0.987279455567727,Ha Tinh,Central,Vax Center,Tier 3
HCO0024,86847089.0,25.0,1863,0.0001367158356539305,0.9874161714033809,Binh Dinh,Central,Vax Center,Tier 3
HCO1316,86819680.0,25.0,1864,0.00013667268804377355,0.9875528440914246,Quang Ngai,Central,Vax Center,Tier 3
HCO1616,86764603.0,24.0,1865,0.00013658598510223556,0.9876894300765269,Quang Binh,Central,Vax Center,Tier 3
HCO0595,86753388.0,22.0,1866,0.00013656833030096916,0.9878259984068278,Kien Giang,South,Vax Center,Tier 3
HCO1306,86231864.0,26.0,1867,0.00013574734032543203,0.9879617457471532,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1456,85753491.0,23.0,1868,0.00013499427922456685,0.9880967400263778,Hai Phong,North,Vax Center,Tier 3
HCO1801,85672337.0,24.0,1869,0.00013486652552488143,0.9882316065519027,Quang Binh,Central,Vax Center,Tier 3
HCO0282,85102388.0,24.0,1870,0.00013396930427414817,0.9883655758561768,Nghe An,Central,Vax Center,Tier 3
HCO0844,84782884.0,24.0,1871,0.00013346633685338899,0.9884990421930302,Nghe An,Central,Vax Center,Tier 3
HCO0776,84714711.0,25.0,1872,0.0001333590180155171,0.9886324012110457,Bac Ninh,North,Vax Center,Tier 3
HCO1909,84622659.0,24.0,1873,0.00013321410854015615,0.9887656153195858,Thai Nguyen,North,Vax Center,Tier 3
HCO1181,84055363.0,23.0,1874,0.00013232106367709655,0.988897936383263,Dong Nai,South,Hospital,Tier 3
HCO1397,83853160.0,23.0,1875,0.00013200275304129928,0.9890299391363042,Quang Ninh,North,Vax Center,Tier 3
HCO0134,83838063.0,25.0,1876,0.00013197898714431143,0.9891619181234486,Hanoi,North,Vax Center,Tier 3
HCO0617,83042099.0,27.0,1877,0.0001307259700925776,0.9892926440935411,Hanoi,North,Vax Center,Tier 3
HCO0382,82763014.0,24.0,1878,0.00013028663079597233,0.9894229307243371,Binh Dinh,Central,Hospital,Tier 3
HCO1022,81757803.0,23.0,1879,0.00012870421435051698,0.9895516349386876,Bac Ninh,North,Vax Center,Tier 3
HCO0865,81478950.0,23.0,1880,0.00012826524027137882,0.989679900178959,Dong Nai,South,Vax Center,Tier 3
HCO1631,80614877.0,21.0,1881,0.0001269050051314192,0.9898068051840905,Hai Duong,North,Vax Center,Tier 3
HCO1968,80602694.0,21.0,1882,0.00012688582649175552,0.9899336910105823,Ninh Binh,North,Vax Center,Tier 3
HCO1860,79993305.0,22.0,1883,0.00012592651827161112,0.9900596175288539,Ha Tinh,Central,Vax Center,Tier 3
HCO1807,79588377.0,21.0,1884,0.00012528907526071555,0.9901849066041146,Hanoi,North,Vax Center,Tier 3
HCO1167,79364550.0,24.0,1885,0.00012493672383824113,0.9903098433279529,Thai Nguyen,North,Vax Center,Tier 3
HCO0831,79174492.0,21.0,1886,0.0001246375320220052,0.9904344808599749,Lam Dong,South,Vax Center,Tier 3
HCO1453,78717372.0,22.0,1887,0.00012391792767471238,0.9905583987876496,Quang Nam,Central,Vax Center,Tier 3
HCO1017,78654227.0,24.0,1888,0.00012381852398091252,0.9906822173116305,Hung Yen,North,Vax Center,Tier 3
HCO0767,78521618.0,23.0,1889,0.00012360976913997326,0.9908058270807705,Hanoi,North,Vax Center,Tier 3
HCO0843,78368476.0,23.0,1890,0.00012336869097898028,0.9909291957717494,Kien Giang,South,Vax Center,Tier 3
HCO0005,78115369.0,22.0,1891,0.0001229702465934136,0.9910521660183429,Quang Binh,Central,Vax Center,Tier 3
HCO1781,77911404.0,20.0,1892,0.00012264916219392204,0.9911748151805369,Thai Nguyen,North,Vax Center,Tier 3
HCO0476,77406435.0,20.0,1893,0.00012185423331824805,0.9912966694138551,Binh Duong,South,Vax Center,Tier 3
HCO1481,77144033.0,22.0,1894,0.0001214411566207981,0.9914181105704759,Bac Ninh,North,Vax Center,Tier 3
HCO1799,76151823.0,22.0,1895,0.00011987920652142071,0.9915379897769974,Long An,South,Vax Center,Tier 3
HCO1215,75688884.0,20.0,1896,0.00011915044182739861,0.9916571402188248,Thanh Hoa,Central,Vax Center,Tier 3
HCO0522,74966625.0,23.0,1897,0.00011801345216107171,0.9917751536709859,Bac Ninh,North,Vax Center,Tier 3
HCO1410,74215085.0,21.0,1898,0.00011683036795743934,0.9918919840389433,Kien Giang,South,Vax Center,Tier 3
HCO0600,73955104.0,21.0,1899,0.00011642110243019588,0.9920084051413735,Binh Duong,South,Vax Center,Tier 3
HCO1929,73946054.0,23.0,1900,0.00011640685580055158,0.992124811997174,Ho Chi Minh City,South,Vax Center,Tier 3
HCO0402,73748584.0,21.0,1901,0.00011609599591592631,0.9922409079930898,Dong Nai,South,Vax Center,Tier 3
HCO1056,72843382.0,20.0,1902,0.00011467101496042636,0.9923555790080503,Dong Nai,South,Vax Center,Tier 3
HCO1109,72818332.0,22.0,1903,0.00011463158091925624,0.9924702105889696,Hai Phong,North,Vax Center,Tier 3
HCO1226,72179947.0,21.0,1904,0.00011362662681257415,0.9925838372157821,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1769,72164479.0,18.0,1905,0.00011360227688248156,0.9926974394926646,Da Nang,Central,Vax Center,Tier 3
HCO0205,71532533.0,18.0,1906,0.0001126074591347254,0.9928100469517994,Tien Giang,South,Vax Center,Tier 3
HCO0722,71524845.0,20.0,1907,0.00011259535658348724,0.9929226423083829,Ninh Binh,North,Vax Center,Tier 3
HCO0029,70424903.0,21.0,1908,0.00011086381334545361,0.9930335061217284,Bac Ninh,North,Vax Center,Tier 3
HCO1579,70105227.0,19.0,1909,0.00011036057516002052,0.9931438666968884,Ha Tinh,Central,Vax Center,Tier 3
HCO1353,70007165.0,17.0,1910,0.00011020620466320517,0.9932540729015515,Hue,Central,Vax Center,Tier 3
HCO0128,69405719.0,20.0,1911,0.00010925940041867012,0.9933633323019702,Binh Dinh,Central,Vax Center,Tier 3
HCO1629,67666893.0,19.0,1912,0.00010652211754155744,0.9934698544195117,Nghe An,Central,Vax Center,Tier 3
HCO0379,67656610.0,19.0,1913,0.00010650592990701243,0.9935763603494188,Quang Ninh,North,Vax Center,Tier 3
HCO0581,67583098.0,21.0,1914,0.00010639020634475704,0.9936827505557635,Da Nang,Central,Vax Center,Tier 3
HCO0166,67003619.0,21.0,1915,0.00010547798284203372,0.9937882285386055,Hung Yen,North,Vax Center,Tier 3
HCO1402,66518589.0,20.0,1916,0.00010471444220376056,0.9938929429808092,Quang Ngai,Central,Vax Center,Tier 3
HCO1432,65986889.0,18.0,1917,0.00010387743303449301,0.9939968204138437,Hue,Central,Vax Center,Tier 3
HCO1048,65565216.0,20.0,1918,0.00010321362982322245,0.994100034043667,Quang Binh,Central,Vax Center,Tier 3
HCO1990,65445108.0,19.0,1919,0.00010302455422175097,0.9942030585978887,Nghe An,Central,Vax Center,Tier 3
HCO1519,64418052.0,21.0,1920,0.00010140774908849678,0.9943044663469772,Nam Dinh,North,Vax Center,Tier 3
HCO0789,64165794.0,17.0,1921,0.00010101064120995419,0.9944054769881872,Quang Ngai,Central,Vax Center,Tier 3
HCO1655,62935962.0,19.0,1922,9.907462341672747e-05,0.9945045516116039,Bac Ninh,North,Vax Center,Tier 3
HCO1069,62915056.0,17.0,1923,9.904171291514254e-05,0.9946035933245191,Ho Chi Minh City,South,Vax Center,Tier 3
HCO0604,62898838.0,17.0,1924,9.901618232513467e-05,0.9947026095068442,Thanh Hoa,Central,Vax Center,Tier 3
HCO0704,62118493.0,20.0,1925,9.778775290968972e-05,0.9948003972597539,Nghe An,Central,Vax Center,Tier 3
HCO0878,61928003.0,18.0,1926,9.748788103334258e-05,0.9948978851407873,Quang Ninh,North,Vax Center,Tier 3
HCO1206,61854790.0,20.0,1927,9.737262816084006e-05,0.994995257768948,Quang Ninh,North,Vax Center,Tier 3
HCO1273,61506851.0,18.0,1928,9.682489798715983e-05,0.9950920826669352,Dong Nai,South,Vax Center,Tier 3
HCO1332,60237203.0,17.0,1929,9.48262013203511e-05,0.9951869088682556,Nghe An,Central,Vax Center,Tier 3
HCO0010,60145795.0,17.0,1930,9.468230563830407e-05,0.9952815911738938,Binh Dinh,Central,Vax Center,Tier 3
HCO1252,59960176.0,17.0,1931,9.439010175455332e-05,0.9953759812756484,Nghe An,Central,Vax Center,Tier 3
HCO0367,59320885.0,18.0,1932,9.338372141069358e-05,0.9954693649970591,Binh Duong,South,Vax Center,Tier 3
HCO1848,59111462.0,14.0,1933,9.305404495544528e-05,0.9955624190420145,Ninh Binh,North,Vax Center,Tier 3
HCO0637,58827866.0,16.0,1934,9.260760438300293e-05,0.9956550266463975,Binh Duong,South,Vax Center,Tier 3
HCO1355,58106470.0,18.0,1935,9.147197326268521e-05,0.9957464986196601,Can Tho,South,Vax Center,Tier 3
HCO0642,56995171.0,18.0,1936,8.97225516851079e-05,0.9958362211713453,Da Nang,Central,Vax Center,Tier 3
HCO0610,56905215.0,17.0,1937,8.958094176065684e-05,0.995925802113106,Ho Chi Minh City,South,Vax Center,Tier 3
HCO0840,55604136.0,17.0,1938,8.753276599811883e-05,0.9960133348791042,Hung Yen,North,Vax Center,Tier 3
HCO0330,55452334.0,15.0,1939,8.729379728284114e-05,0.996100628676387,Quang Ngai,Central,Vax Center,Tier 3
HCO1700,55227492.0,17.0,1940,8.693984803394805e-05,0.996187568524421,Nghe An,Central,Vax Center,Tier 3
HCO1737,55083948.0,16.0,1941,8.671387917144412e-05,0.9962742824035925,Kien Giang,South,Vax Center,Tier 3
HCO0818,54987965.0,16.0,1942,8.656278146391391e-05,0.9963608451850564,Khanh Hoa,South,Vax Center,Tier 3
HCO0212,54484706.0,17.0,1943,8.577054449284674e-05,0.9964466157295493,Binh Duong,South,Vax Center,Tier 3
HCO1512,54303258.0,16.0,1944,8.548490665243813e-05,0.9965321006362017,Thai Nguyen,North,Vax Center,Tier 3
HCO0095,53132470.0,12.0,1945,8.364183670459459e-05,0.9966157424729063,Hai Phong,North,Hospital,Tier 3
HCO1131,53054086.0,15.0,1946,8.351844357552957e-05,0.9966992609164819,Hanoi,North,Vax Center,Tier 3
HCO0557,52799696.0,14.0,1947,8.311797947440117e-05,0.9967823788959562,Hung Yen,North,Vax Center,Tier 3
HCO0870,52106424.0,13.0,1948,8.202662152669296e-05,0.9968644055174829,Quang Tri,Central,Vax Center,Tier 3
HCO1348,51146563.0,15.0,1949,8.051559565078114e-05,0.9969449211131337,Ho Chi Minh City,South,Vax Center,Tier 3
HCO1152,50176098.0,14.0,1950,7.898787681788057e-05,0.9970239089899516,Bac Ninh,North,Vax Center,Tier 3
HCO1536,49922298.0,14.0,1951,7.858834150255219e-05,0.9971024973314542,Quang Binh,Central,Vax Center,Tier 3
HCO1418,49878363.0,15.0,1952,7.851917844471549e-05,0.9971810165098989,Hue,Central,Vax Center,Tier 3
HCO1329,49863118.0,15.0,1953,7.849517956417104e-05,0.997259511689463,Khanh Hoa,South,Vax Center,Tier 3
HCO1804,48689160.0,14.0,1954,7.664711936041894e-05,0.9973361588088234,Hung Yen,North,Vax Center,Tier 3
HCO0035,48434362.0,14.0,1955,7.624601298029664e-05,0.9974124048218037,Quang Ngai,Central,Vax Center,Tier 3
HCO1166,48305797.0,15.0,1956,7.604362425762053e-05,0.9974884484460613,Hung Yen,North,Vax Center,Tier 3
